URL: 
Timestamp: Thu Mar 14 2024 17:22:23 GMT+0000 (Greenwich Mean Time)
::1 - - [03/Apr/2024:22:36:56 +0000] "PUT /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:22:40:59 +0000] "POST /users HTTP/1.1" 201 139 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:22:43:27 +0000] "POST /users HTTP/1.1" 400 19 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:22:45:46 +0000] "POST /users HTTP/1.1" 201 141 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:23:37 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:25:06 +0000] "PUT /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:25:47 +0000] "PUT /users/Shaggy HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:30:28 +0000] "PUT /users/Shaggy2000 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:31:18 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:31:59 +0000] "PUT /users/judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:38:20 +0000] "PUT /users/judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:38:35 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:38:55 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:39:15 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:39:54 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:40:09 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:41:43 +0000] "PUT / HTTP/1.1" 404 139 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:43:48 +0000] "PUT /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:44:29 +0000] "PUT /users/Shaggy HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [03/Apr/2024:23:44:45 +0000] "PUT /users/shaggy HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:36:36 +0000] "PUT /users/shaggy HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:38:58 +0000] "PUT /users/ObjectId('660ddc1a9c730de71368c5e5') HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:39:32 +0000] "PUT /users/'660ddc1a9c730de71368c5e5 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:39:48 +0000] "PUT /users/660ddc1a9c730de71368c5e5 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:45:23 +0000] "PUT /users/judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:45:38 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:48:02 +0000] "PUT /users/judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:49:11 +0000] "PUT /users/judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:50:53 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:57:14 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:57:22 +0000] "PUT /users/judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:09:58:31 +0000] "PUT /users/judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:15:47 +0000] "GET /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:15:56 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:16:01 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:18:35 +0000] "PUT /users/judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:18:59 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:19:22 +0000] "PUT /users/:Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:35:55 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:37:56 +0000] "PUT /users/Judge HTTP/1.1" 400 12 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:40:35 +0000] "GET /movies/director/Gavin%20Hood HTTP/1.1" 404 167 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:44:01 +0000] "GET /movies/director/Gavin%20Hood HTTP/1.1" 404 167 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:44:07 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:44:16 +0000] "GET /movies/Frida HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:44:27 +0000] "GET /movies/genre/Crime HTTP/1.1" 400 26 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:59:41 +0000] "GET /movies/Frida HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:10:59:51 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:00:01 +0000] "GET /movies/genre/Crime HTTP/1.1" 400 26 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:00:38 +0000] "PUT /users/Judge HTTP/1.1" 404 150 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:00:58 +0000] "PUT /users/judge HTTP/1.1" 404 150 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:04:54 +0000] "POST /users HTTP/1.1" 201 149 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:05:25 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:07:22 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:07:44 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:12:26 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:12:40 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:12:58 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:13:24 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:14:27 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:14:32 +0000] "GET /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:14:35 +0000] "GET /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:14:40 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:15:17 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:16:35 +0000] "GET /movies/Frida HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:16:45 +0000] "GET /movies/Tsotsi HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:17:06 +0000] "GET /movies/director/Gavin%20Hood HTTP/1.1" 404 167 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:11:17:11 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:12:59:00 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:12:59:14 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:13:07:36 +0000] "GET /movies/Tsotsi HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:13:07:51 +0000] "GET /movies/genre/Crime HTTP/1.1" 400 26 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:13:07:59 +0000] "GET /movies/director/Gavin%20Hood HTTP/1.1" 404 167 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:13:14:41 +0000] "POST /users/2/Rang%20Rasiya%20(Colours%20of%20Passion) HTTP/1.1" 200 65 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:13:24:03 +0000] "GET /movies/city%20of%20god HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:14:10:42 +0000] "GET /movies/city%20of%20god HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:14:10:55 +0000] "GET /movies/city%20of%20god HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [04/Apr/2024:14:12:58 +0000] "POST /users/NewTestGuy/movies/Oldboy HTTP/1.1" 200 149 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:09:37 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:09:46 +0000] "GET /movies/city%20of%20god HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:09:56 +0000] "GET /movies/Tsotsi HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:24:41 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:25:06 +0000] "GET /movies/Tsotsi HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:26:18 +0000] "GET /movies/Am%C3%A9lie HTTP/1.1" 200 698 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:27:00 +0000] "GET /movies/Pan's%20Labyrinth HTTP/1.1" 200 532 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:27:15 +0000] "GET /movies/genre/Crime HTTP/1.1" 400 26 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:27:53 +0000] "GET /movies/genre/Fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:28:12 +0000] "GET /movies/genre/fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:35:08 +0000] "GET /movies/genre/fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:35:43 +0000] "GET /movies/genre/fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:36:28 +0000] "GET /movies/genre/fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:37:23 +0000] "GET /movies/genre/fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:38:15 +0000] "GET /movies/genre/fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:38:25 +0000] "GET /movies/genre/Fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:39:10 +0000] "GET /movies/genre/Fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:39:25 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:42:08 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:12:42:19 +0000] "GET /movies/genre/Fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:13:32:42 +0000] "GET /movies/genre/Fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:13:33:00 +0000] "GET /movies/genre/crime HTTP/1.1" 400 26 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:13:43:58 +0000] "GET /movies/genre/crime HTTP/1.1" 400 26 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:13:44:11 +0000] "GET /movies/genre/Crime HTTP/1.1" 400 26 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:13:44:41 +0000] "GET /movies/genre HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:13:44:50 +0000] "GET /movies/genre/Animation HTTP/1.1" 400 30 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:13:46:45 +0000] "GET /movies/genre/Animation HTTP/1.1" 400 30 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:13:48:13 +0000] "GET /movies/Oldboy HTTP/1.1" 200 550 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:13:48:41 +0000] "GET /movies/director/Gavin%20Hood HTTP/1.1" 404 167 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:26:22 +0000] "GET /movies/genre/Animation HTTP/1.1" 400 30 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:28:32 +0000] "GET /movies/genre/Fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:28:52 +0000] "GET /movies/genre/:Fantasy HTTP/1.1" 400 29 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:29:11 +0000] "GET /movies/Oldboy HTTP/1.1" 200 550 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:31:30 +0000] "GET /movies/genre/Fantasy HTTP/1.1" 400 28 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:34:34 +0000] "POST /users/NewTestGuy/movies/Am%C3%A9lie HTTP/1.1" 200 149 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:50:05 +0000] "GET /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:51:35 +0000] "GET /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:51:44 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:51:51 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:52:04 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:53:32 +0000] "GET /movies/director/Gavin%20Hood HTTP/1.1" 404 167 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:55:49 +0000] "GET /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:56:16 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:14:56:49 +0000] "GET /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:00:28 +0000] "DELETE /users/NewTestGuy HTTP/1.1" 400 20 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:01:45 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:03:07 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:03:20 +0000] "GET /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:03:33 +0000] "DELETE /users/NewTestGuy HTTP/1.1" 400 20 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:05:25 +0000] "POST /users HTTP/1.1" 201 147 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:05:57 +0000] "DELETE /users/66101335cd1a2820d5b7b406 HTTP/1.1" 400 20 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:06:47 +0000] "DELETE /users/Del_eteThis HTTP/1.1" 400 20 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:13:57 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:14:05 +0000] "GET /users HTTP/1.1" 201 1802 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:15:14:24 +0000] "GET /users/NewTestGuy HTTP/1.1" 200 149 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:25:05 +0000] "GET /movies/Oldboy HTTP/1.1" 200 550 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:25:43 +0000] "GET /users/judge HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:26:08 +0000] "GET /users/NewTestGuy HTTP/1.1" 200 149 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:26:22 +0000] "GET /users HTTP/1.1" 201 1802 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:26:40 +0000] "GET /users/NewTestGuy HTTP/1.1" 200 149 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:26:52 +0000] "GET /users/Del_eteThis HTTP/1.1" 200 147 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:29:28 +0000] "GET /movies HTTP/1.1" 201 5918 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:37:26 +0000] "GET /movies/director/Gavin%20Hood HTTP/1.1" 404 167 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:38:14 +0000] "GET /movies/Amelie HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:38:24 +0000] "GET /movies/Tsotsi HTTP/1.1" 200 4 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:38:52 +0000] "GET /movies/Silence%20of%20the%20Lambs HTTP/1.1" 200 611 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:39:34 +0000] "POST /users/NewTestGuy/movies/Am%C3%A9lie HTTP/1.1" 200 149 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:39:47 +0000] "GET /users HTTP/1.1" 201 1802 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:44:16 +0000] "GET /users HTTP/1.1" 201 1802 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:44:40 +0000] "DELETE /users/660738a481c6986f26d931de HTTP/1.1" 400 38 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:45:15 +0000] "DELETE /users/john_doe HTTP/1.1" 200 21 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:47:19 +0000] "GET / HTTP/1.1" 200 37 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:47:48 +0000] "GET /users HTTP/1.1" 201 1547 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:52:12 +0000] "GET /users HTTP/1.1" 201 1547 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:52:47 +0000] "POST /users/Del_eteThis/movies/Am%C3%A9lie HTTP/1.1" 200 147 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:52:59 +0000] "GET /users HTTP/1.1" 201 1547 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:58:02 +0000] "POST /users/Del_eteThis/movies/Am%C3%A9lie HTTP/1.1" 200 147 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:58:18 +0000] "GET /users/Del_eteThis HTTP/1.1" 200 147 "-" "PostmanRuntime/7.37.0"
::1 - - [05/Apr/2024:16:58:28 +0000] "GET /users HTTP/1.1" 201 1547 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:11:44:50 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:11:48:47 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:11:49:02 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:11:49:51 +0000] "PUT /users/NewTestGuy HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:11:56:33 +0000] "POST /users/Del_eteThis/movies/Am%C3%A9lie HTTP/1.1" 200 147 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:12:01:17 +0000] "POST /users HTTP/1.1" 201 110 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:12:08:28 +0000] "DELETE /users/NewGuyToo HTTP/1.1" 200 22 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:12:13:12 +0000] "POST /users HTTP/1.1" 201 145 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:12:35:42 +0000] "DELETE /users/emily_wilson/movies/Oldboy HTTP/1.1" 404 174 "-" "PostmanRuntime/7.37.0"
::1 - - [06/Apr/2024:12:36:24 +0000] "DELETE /users/emily_wilson/movies/Oldboy HTTP/1.1" 404 174 "-" "PostmanRuntime/7.37.0"
